,common_name,scientific_name,Norfolk_count,Norfolk_density,Newport_News_count,Newport News_density,Chesapeake_count,Chesapeake_density,Franklin_count,Franklin_density,Hampton_count,Hampton_density,Poquoson_count,Poquoson_density,Suffolk_count,Suffolk_density,Virginia_Beach_count,Virginia Beach_density,Williamsburg_count,Williamsburg_density,Gloucester_count,Gloucester_density,Isle_of_Wight_count,Isle of Wight_density,Surry_count,Surry_density,Smithfield_count,Smithfield_density,York_count,York_density
93,Northern Diamondback Terrapin,Malaclemys terrapin terrapin,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
94,Snowy Egret,Egretta thula,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
95,Tricolored Heron,Egretta tricolor,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
96,Eastern Bluebird,Sialia sialis,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
100,Forster's Tern,Sterna forsteri,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
101,Osprey,Pandion haliaetus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
102,Ruddy Turnstone,Arenaria interpres,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
104,Pine Warbler,Setophaga pinus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
106,Yellow-billed Cuckoo,Coccyzus americanus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
108,Ruby-throated Hummingbird,Archilochus colubris,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
109,Black-bellied Plover,Pluvialis squatarola,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
110,Marsh Wren,Cistothorus palustris,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
111,Red-winged Blackbird,Agelaius phoeniceus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
112,Eastern Meadowlark,Sturnella magna,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
113,Common Raccoon,Procyon lotor,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
115,Least Tern,Sternula antillarum,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
119,Semipalmated Sandpiper,Calidris pusilla,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
121,Royal Tern,Thalasseus maximus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
122,Common Tern,Sterna hirundo,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
124,Semipalmated Plover,Charadrius semipalmatus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
128,Sandwich Tern,Thalasseus sandvicensis,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
129,Bonaparte's Gull,Chroicocephalus philadelphia,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
130,Harlequin Duck,Histrionicus histrionicus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
132,Red-bellied Woodpecker,Melanerpes carolinus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
135,Eastern Cottontail,Sylvilagus floridanus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
136,Palm Warbler,Setophaga palmarum,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
138,American Redstart,Setophaga ruticilla,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
143,Red-throated Loon,Gavia stellata,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
146,Northern Gannet,Morus bassanus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
147,Great Black-backed Gull,Larus marinus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
148,Humpback Whale,Megaptera novaeangliae,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
151,Horned Grebe,Podiceps auritus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
152,Black Skimmer,Rynchops niger,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
153,Eurasian Collared-Dove,Streptopelia decaocto,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
156,Ruby-crowned Kinglet,Regulus calendula,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
157,Golden-crowned Kinglet,Regulus satrapa,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
158,Dark-eyed Junco,Junco hyemalis,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
159,Blue-headed Vireo,Vireo solitarius,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
161,Pileated Woodpecker,Dryocopus pileatus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
162,Yellow-rumped Warbler,Setophaga coronata,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
163,White-throated Sparrow,Zonotrichia albicollis,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
165,Brown Creeper,Certhia americana,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
166,Yellow-bellied Sapsucker,Sphyrapicus varius,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
177,Rusty Blackbird,Euphagus carolinus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
178,Hooded Merganser,Lophodytes cucullatus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
180,Common Bottlenose Dolphin,Tursiops truncatus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
181,Pied-billed Grebe,Podilymbus podiceps,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
182,Orange-crowned Warbler,Leiothlypis celata,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
185,Marsh Rabbit,Sylvilagus palustris,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
190,Lesser Black-backed Gull,Larus fuscus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
192,American Bittern,Botaurus lentiginosus,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
201,Common Loon,Gavia immer,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
205,Brown Pelican,Pelecanus occidentalis,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
208,Surf Scoter,Melanitta perspicillata,35.0,0.3630705394190871,118.0,0.9866220735785953,10.0,0.02849002849002849,1.0,0.11961722488038279,121.0,0.8877476155539251,19.0,0.24216161101198064,20.0,0.046620046620046623,221.0,0.44466800804828976,66.0,7.252747252747253,11.0,1.5316067947646894,0.0,0.0,43.0,52.02271577933658,5.0,0.4694835680751174,50.0,0.23255813953488372
